,0
2020-08-24 00:00:00+00:00,-0.2959875951416576
2020-08-31 00:00:00+00:00,-0.14400779870287223
2020-11-09 00:00:00+00:00,0.1625389278260982
2020-11-16 00:00:00+00:00,-0.3316679595869946
2020-11-23 00:00:00+00:00,0.059252804616646705
2020-11-30 00:00:00+00:00,0.04261425172414891
2020-12-07 00:00:00+00:00,-0.029145296130145975
2020-12-14 00:00:00+00:00,-0.16851908988062142
2020-12-21 00:00:00+00:00,-0.39417167493232763
2020-12-28 00:00:00+00:00,0.7806357623613209
2021-01-04 00:00:00+00:00,0.21381519517960296
2021-01-11 00:00:00+00:00,-0.3502858338205989
2021-01-18 00:00:00+00:00,-0.14079654773131012
2021-01-25 00:00:00+00:00,-0.24959333408002599
2021-02-01 00:00:00+00:00,0.265766949162369
2021-02-08 00:00:00+00:00,-0.3046455157581772
2021-02-15 00:00:00+00:00,0.016006604786812876
2021-02-22 00:00:00+00:00,0.15902273101873643
2021-03-01 00:00:00+00:00,-0.770326883541161
2021-03-08 00:00:00+00:00,0.07309255318537158
2021-03-15 00:00:00+00:00,-0.07418306227304194
2021-03-22 00:00:00+00:00,-0.023088401892693414
2021-03-29 00:00:00+00:00,-0.022745552847831342
2021-04-05 00:00:00+00:00,-0.9154835912962992
2021-04-12 00:00:00+00:00,0.06801059516243466
2021-04-19 00:00:00+00:00,0.21079460463351926
2021-04-26 00:00:00+00:00,-0.3565996172402506
2021-05-03 00:00:00+00:00,0.06152909729328681
2021-05-10 00:00:00+00:00,0.04153148531557804
2021-05-17 00:00:00+00:00,0.20264498392060654
2021-05-24 00:00:00+00:00,-0.030890059925598796
2021-05-31 00:00:00+00:00,0.08665715615974427
2021-06-07 00:00:00+00:00,0.026846867257492926
2021-06-14 00:00:00+00:00,-0.007323358087025894
2021-06-21 00:00:00+00:00,0.10133687024102317
2021-06-28 00:00:00+00:00,-0.04433136585225512
2021-07-05 00:00:00+00:00,-0.01563234682873191
2021-07-12 00:00:00+00:00,-0.1363685419983269
2021-07-19 00:00:00+00:00,0.05824244713286601
2021-07-26 00:00:00+00:00,0.0664533507536743
2021-08-02 00:00:00+00:00,0.03990993299804695
2021-08-09 00:00:00+00:00,-0.06914379892727757
2021-08-16 00:00:00+00:00,-0.10822134480191783
2021-08-23 00:00:00+00:00,0.0603448864194867
2021-08-30 00:00:00+00:00,-0.14440379143768983
2021-09-06 00:00:00+00:00,-0.07101919335530991
2021-09-13 00:00:00+00:00,-0.07219177691691812
2021-09-20 00:00:00+00:00,0.05018006630978495
2021-09-27 00:00:00+00:00,-0.3533001377840827
2021-10-04 00:00:00+00:00,-0.07749835901771954
2021-10-11 00:00:00+00:00,0.0002449732863826779
2021-10-18 00:00:00+00:00,-0.19571949444525474
2021-10-25 00:00:00+00:00,-0.07087697429728329
2021-11-01 00:00:00+00:00,-0.031526898917892586
2021-11-08 00:00:00+00:00,0.03611841996487224
2021-11-15 00:00:00+00:00,-0.25134403067541017
2021-11-22 00:00:00+00:00,0.05866287286799955
2021-11-29 00:00:00+00:00,0.04232827105623432
2021-12-06 00:00:00+00:00,0.0069282502673328585
2021-12-13 00:00:00+00:00,0.14075563595774404
2021-12-20 00:00:00+00:00,-0.010048730135545435
2021-12-27 00:00:00+00:00,0.00939540457277305
2022-01-03 00:00:00+00:00,0.008183778556254906
2022-01-10 00:00:00+00:00,-0.0284617754399592
2022-01-17 00:00:00+00:00,0.24655087132563652
2022-01-24 00:00:00+00:00,0.11526669817531034
2022-01-31 00:00:00+00:00,-0.016901248038652162
2022-02-07 00:00:00+00:00,0.03859742462071417
2022-02-14 00:00:00+00:00,0.008564152773793535
2022-02-21 00:00:00+00:00,0.13031855372963302
2022-02-28 00:00:00+00:00,-0.07052267194162709
2022-03-07 00:00:00+00:00,-0.03494441977694369
2022-03-14 00:00:00+00:00,0.025269915413644976
2022-03-21 00:00:00+00:00,0.01834397180118555
2022-03-28 00:00:00+00:00,0.02812102983476455
2022-04-04 00:00:00+00:00,-0.045707832447503184
2022-04-11 00:00:00+00:00,0.028469753528646828
2022-04-18 00:00:00+00:00,0.027804622838912
2022-04-25 00:00:00+00:00,-0.02076665189589079
2022-05-02 00:00:00+00:00,0.0415168178893441
2022-05-09 00:00:00+00:00,0.09512180799251868
2022-05-16 00:00:00+00:00,-0.07393632411718937
2022-05-23 00:00:00+00:00,-0.04565255748593675
2022-05-30 00:00:00+00:00,0.0008243260592916361
2022-06-06 00:00:00+00:00,-0.09744294467647521
2022-06-13 00:00:00+00:00,-0.051165088877598526
2022-06-20 00:00:00+00:00,0.0650728901366302
2022-06-27 00:00:00+00:00,0.039797353292418874
2022-07-04 00:00:00+00:00,-0.05921509918464422
2022-07-11 00:00:00+00:00,-0.0892824834214227
2022-07-18 00:00:00+00:00,-0.01981080374001077
2022-07-25 00:00:00+00:00,0.0578302280741227
2022-08-01 00:00:00+00:00,-0.02740092940485197
2022-08-08 00:00:00+00:00,-0.030582870302727147
2022-08-15 00:00:00+00:00,-0.07149543368390349
2022-08-22 00:00:00+00:00,-0.030970993795166137
2022-08-29 00:00:00+00:00,0.0002770795628243591
2022-09-05 00:00:00+00:00,0.08904395697624125
2022-09-12 00:00:00+00:00,-0.12252376377894819
2022-09-19 00:00:00+00:00,0.04110903536079947
2022-09-26 00:00:00+00:00,0.0447308741392533
2022-10-03 00:00:00+00:00,-0.004291584572300866
2022-10-10 00:00:00+00:00,0.039275031762624854
2022-10-17 00:00:00+00:00,0.04711799813102841
2022-10-24 00:00:00+00:00,-0.06480089599517838
2022-10-31 00:00:00+00:00,-0.03744153047610783
2022-11-07 00:00:00+00:00,-0.0412885760869011
2022-11-14 00:00:00+00:00,0.019108662396762892
2022-11-21 00:00:00+00:00,-0.002892244082320506
2022-11-28 00:00:00+00:00,0.02804162175250261
2022-12-05 00:00:00+00:00,-0.047312902042787215
2022-12-12 00:00:00+00:00,-0.053064524207448394
2022-12-19 00:00:00+00:00,-0.056434883678577595
2022-12-26 00:00:00+00:00,0.08578732423103824
2023-01-02 00:00:00+00:00,-0.1718331995018086
2023-01-09 00:00:00+00:00,-0.2513959081892741
2023-01-16 00:00:00+00:00,-0.049644324343366436
2023-01-23 00:00:00+00:00,-0.011225233896595493
2023-01-30 00:00:00+00:00,0.04194703580298936
2023-02-06 00:00:00+00:00,-0.005384630838591154
2023-02-13 00:00:00+00:00,0.04373535380058829
2023-02-20 00:00:00+00:00,0.004715348657981763
2023-02-27 00:00:00+00:00,0.006291779563593935
2023-03-06 00:00:00+00:00,-0.005722192216615098
2023-03-13 00:00:00+00:00,0.043900797344651084
2023-03-20 00:00:00+00:00,-0.007869503064790572
2023-03-27 00:00:00+00:00,0.00840033922911183
2023-04-03 00:00:00+00:00,-0.05128893337442194
2023-04-10 00:00:00+00:00,0.048223726857700835
2023-04-17 00:00:00+00:00,0.02631586977097552
2023-04-24 00:00:00+00:00,-0.025746317265317047
2023-05-01 00:00:00+00:00,-0.049320630073452276
2023-05-08 00:00:00+00:00,-0.0060263147062210275
2023-05-15 00:00:00+00:00,0.030922924936732522
2023-05-22 00:00:00+00:00,-0.005751916973562928
2023-05-29 00:00:00+00:00,-0.047978594511950405
2023-06-05 00:00:00+00:00,0.022694670769352974
2023-06-12 00:00:00+00:00,-0.10763153403387744
2023-06-19 00:00:00+00:00,-0.08566039123660629
2023-06-26 00:00:00+00:00,0.02201164632252972
2023-07-03 00:00:00+00:00,-0.027198918052628324
2023-07-10 00:00:00+00:00,-0.0022124365075967085
2023-07-17 00:00:00+00:00,-0.058605624964798285
2023-07-24 00:00:00+00:00,-0.01946264787873926
2023-07-31 00:00:00+00:00,0.032903269021075245
2023-08-07 00:00:00+00:00,0.06796819030013744
2023-08-14 00:00:00+00:00,-0.018179774016647617
2023-08-21 00:00:00+00:00,-0.016180663658941555
2023-08-28 00:00:00+00:00,-0.015644763923029787
2023-09-04 00:00:00+00:00,-0.07133572771756982
2023-09-11 00:00:00+00:00,-0.0033549668924187184
2023-09-18 00:00:00+00:00,0.0438734805737292
2023-09-25 00:00:00+00:00,0.026525038907118208
2023-10-02 00:00:00+00:00,-0.0016461976321191572
2023-10-09 00:00:00+00:00,-0.033961361385132983
2023-10-16 00:00:00+00:00,0.09777158371969613
2023-10-23 00:00:00+00:00,-0.02536827027971591
2023-10-30 00:00:00+00:00,-0.04138351730981878
2023-11-06 00:00:00+00:00,-0.022048894724124725
2023-11-13 00:00:00+00:00,-0.024047217463073346
2023-11-20 00:00:00+00:00,0.03516853190443594
2023-11-27 00:00:00+00:00,-0.07558836688263063
2023-12-04 00:00:00+00:00,0.08972410659963811
2023-12-11 00:00:00+00:00,0.12949974832949407
2023-12-18 00:00:00+00:00,-0.04052543803234003
2023-12-25 00:00:00+00:00,-0.026850341200936885
2024-01-01 00:00:00+00:00,0.02582809401750206
2024-01-08 00:00:00+00:00,0.0775078947370098
2024-01-15 00:00:00+00:00,0.07446686916926813
2024-01-22 00:00:00+00:00,0.025016647591863464
2024-01-29 00:00:00+00:00,0.03114154774043211
2024-02-05 00:00:00+00:00,-0.015522316854681903
2024-02-12 00:00:00+00:00,-0.2734302973817115
2024-02-19 00:00:00+00:00,0.10455525643468457
2024-02-26 00:00:00+00:00,-0.14290791545171558
2024-03-04 00:00:00+00:00,-0.12638016266993587
2024-03-11 00:00:00+00:00,0.12923728752436364
2024-03-18 00:00:00+00:00,0.06965918474017829
2024-03-25 00:00:00+00:00,-0.02122584692412908
2024-04-01 00:00:00+00:00,-0.05088926292961391
2024-04-08 00:00:00+00:00,0.07959133364985384
2024-04-15 00:00:00+00:00,-0.024612212770810965
2024-04-22 00:00:00+00:00,0.0021770617954558857
2024-04-29 00:00:00+00:00,-0.05577384877411198
2024-05-06 00:00:00+00:00,0.009040496713251285
2024-05-13 00:00:00+00:00,-0.028498374376832312
2024-05-20 00:00:00+00:00,-0.024824010382681602
2024-05-27 00:00:00+00:00,-0.042621872598364474
2024-06-03 00:00:00+00:00,0.051626778055328636
2024-06-10 00:00:00+00:00,-0.046350632772765674
2024-06-17 00:00:00+00:00,0.13552756919404566
2024-06-24 00:00:00+00:00,-0.05304548024186763
2024-07-01 00:00:00+00:00,0.009648109376344112
2024-07-08 00:00:00+00:00,0.09883620580334342
2024-07-15 00:00:00+00:00,0.03730634831352325
2024-07-22 00:00:00+00:00,-0.11622386994359647
2024-07-29 00:00:00+00:00,-0.006065767856975988
2024-08-05 00:00:00+00:00,0.060679730827630236
2024-08-12 00:00:00+00:00,0.05175399610436219
2024-08-19 00:00:00+00:00,0.06260119990946288
2024-08-26 00:00:00+00:00,0.034800524215226586
2024-09-02 00:00:00+00:00,0.061087070845715394
2024-09-09 00:00:00+00:00,-0.11833166580541908
2024-09-16 00:00:00+00:00,-0.009820423903264179
2024-09-23 00:00:00+00:00,0.019031854936502807
2024-09-30 00:00:00+00:00,-0.021957822448528237
2024-10-07 00:00:00+00:00,0.04876392663546402
2024-10-14 00:00:00+00:00,-0.011636854619026157
2024-10-21 00:00:00+00:00,-0.02610397299039826
2024-10-28 00:00:00+00:00,-0.13523441602158973
2024-11-04 00:00:00+00:00,-0.02411891082146274
2024-11-11 00:00:00+00:00,-0.044326899612759395
2024-11-18 00:00:00+00:00,-0.10951117085036802
2024-11-25 00:00:00+00:00,-0.11838970921128102
2024-12-02 00:00:00+00:00,-0.10676519410633009
2024-12-09 00:00:00+00:00,-0.059334762783341176
2024-12-16 00:00:00+00:00,-0.001031864422570034
2024-12-23 00:00:00+00:00,0.1402263098349357
2024-12-30 00:00:00+00:00,0.037863621149895964
2025-01-06 00:00:00+00:00,-0.08430709127484909
2025-01-13 00:00:00+00:00,-0.02099114380713919
2025-01-20 00:00:00+00:00,-0.11485737636350321
