symbol,side,entry_date,exit_date,entry_price,exit_price,size,pnl_gross,pnl_net,r_multiple,exit_reason,bars_held
BTCUSDT,1,2020-09-08 20:00:00+00:00,2020-09-20 12:00:00+00:00,10126.65,10906.55959840229,0.25552726793773245,199.2881689181512,194.27170683994757,2.0722315396261073,stop,70
BTCUSDT,-1,2020-11-09 12:00:00+00:00,2020-11-09 16:00:00+00:00,15000.96,15360.0,-0.15445136872092838,-55.45421942556226,-59.72449086795849,-0.6274386816134191,structural_invalidation,1
BTCUSDT,-1,2020-11-16 00:00:00+00:00,2020-11-16 04:00:00+00:00,16006.5,16235.71,-0.23938845914129606,-54.87022871977626,-61.86618359971313,-0.6529990139606111,structural_invalidation,1
BTCUSDT,-1,2020-12-04 00:00:00+00:00,2020-12-04 04:00:00+00:00,19162.62,19283.94,-0.13793789856227115,-16.734625853574695,-21.522600940856357,-0.22828960264258696,structural_invalidation,1
BTCUSDT,-1,2020-12-06 08:00:00+00:00,2020-12-06 12:00:00+00:00,19089.16,19125.83,-0.18485974042691364,-6.778806681455273,-13.142879426103974,-0.13964523675253956,structural_invalidation,1
BTCUSDT,-1,2020-12-07 08:00:00+00:00,2020-12-07 12:00:00+00:00,19103.58,19213.9,-0.2006905197165462,-22.140178135129318,-29.081063773336464,-0.30931500179598104,structural_invalidation,1
BTCUSDT,-1,2020-12-07 16:00:00+00:00,2020-12-07 20:00:00+00:00,18967.01,19166.9,-0.2055861436397261,-41.094614252145476,-48.187422553896354,-0.5137277982067763,structural_invalidation,1
BTCUSDT,-1,2020-12-08 08:00:00+00:00,2020-12-08 12:00:00+00:00,18762.96,18809.91,-0.2106945325970555,-9.89210830543191,-17.025769657588732,-0.18221439063355382,structural_invalidation,1
BTCUSDT,-1,2021-01-11 12:00:00+00:00,2021-01-11 16:00:00+00:00,31580.0,32254.62,-0.026788909687244435,-18.072334253208812,-19.62765323712631,-0.2103479153787083,structural_invalidation,1
BTCUSDT,-1,2021-02-24 16:00:00+00:00,2021-02-24 20:00:00+00:00,48959.93,49676.2,-0.024391317562327985,-17.470769030368587,-19.65177137545008,-0.210931325468142,structural_invalidation,1
BTCUSDT,1,2021-03-04 20:00:00+00:00,2021-03-15 04:00:00+00:00,48374.09,58581.79006399033,0.03698099505116693,377.49090555022286,373.591362351022,4.016278280164105,stop,62
BTCUSDT,-1,2021-03-17 08:00:00+00:00,2021-03-17 16:00:00+00:00,54840.0,57297.4786739553,-0.03889727945634652,-95.58923473885126,-99.60092361107607,-1.0419679986264636,stop,2
BTCUSDT,1,2021-03-27 20:00:00+00:00,2021-04-03 16:00:00+00:00,55817.14,57997.48455365112,0.049332069330160655,107.56090868435528,102.41086401219913,1.0797551558510199,stop,41
BTCUSDT,1,2021-04-11 20:00:00+00:00,2021-04-14 16:00:00+00:00,60002.43,62280.025636296654,0.06590035166384749,150.09435337999395,142.70665731607625,1.496706096468413,stop,17
BTCUSDT,-1,2021-04-17 12:00:00+00:00,2021-04-19 00:00:00+00:00,60264.66,57057.46220657422,-0.053891412485721824,172.84041920880563,167.30558619271227,1.74017175956985,stop,9
BTCUSDT,1,2021-04-21 20:00:00+00:00,2021-04-22 00:00:00+00:00,53787.63,53497.09,0.03867120469085568,-11.235531810881243,-14.959366262840474,-0.15350067746899196,structural_invalidation,1
BTCUSDT,1,2021-07-23 20:00:00+00:00,2021-07-26 20:00:00+00:00,33634.09,37278.61280938322,0.10178403355741791,370.9542319310373,364.1243702921417,3.7407100107585554,stop,18
BTCUSDT,1,2021-07-27 08:00:00+00:00,2021-08-01 20:00:00+00:00,38064.87,40524.74796147066,0.05934023640313201,145.96973975652332,141.6411931329435,1.414942958322611,stop,33
BTCUSDT,-1,2021-10-23 12:00:00+00:00,2021-10-25 12:00:00+00:00,61446.87,63607.24892967508,-0.0468184345243084,-101.14555946668803,-106.5059447414017,-1.0529967435345404,stop,12
BTCUSDT,-1,2021-11-12 04:00:00+00:00,2021-11-15 08:00:00+00:00,64488.12,66367.6975850758,-0.053409308422477125,-100.38693894528814,-106.76731403858794,-1.0635578209708851,stop,19
BTCUSDT,-1,2021-11-17 00:00:00+00:00,2021-11-20 16:00:00+00:00,59039.99,59039.99,-0.04663889858805327,-0.0,-4.956408191249422,-0.04974237486022313,stop,22
BTCUSDT,1,2022-05-15 04:00:00+00:00,2022-05-26 12:00:00+00:00,29825.99,28194.910841903624,0.06108096703300456,-99.62789228390568,-102.72780263924476,-1.031114884439243,stop,68
BTCUSDT,1,2022-06-21 16:00:00+00:00,2022-06-30 04:00:00+00:00,20888.64,19619.757903440626,0.07789174491523428,-98.83544059271036,-101.58623151295457,-1.027832029722819,stop,51
BTCUSDT,1,2022-11-13 00:00:00+00:00,2022-11-14 00:00:00+00:00,16914.6,16129.788847565555,0.12495041545746659,-98.06247955233692,-101.69024242427707,-1.036994402838896,stop,6
BTCUSDT,1,2022-11-24 16:00:00+00:00,2022-11-28 00:00:00+00:00,16577.41,16212.897433016493,0.2669348037765034,-97.301090541812,-105.09110641268751,-1.0800609307408326,stop,20
BTCUSDT,-1,2023-02-20 04:00:00+00:00,2023-02-20 12:00:00+00:00,24503.65,25110.04038595341,-0.15915270041039406,-96.5086674273859,-103.70206275009527,-1.0745362620214578,stop,2
BTCUSDT,-1,2023-02-20 20:00:00+00:00,2023-02-26 20:00:00+00:00,24842.2,23606.670397539914,-0.1599567589220164,197.63131076172286,190.83442708740742,1.9933845902945866,stop,36
BTCUSDT,-1,2023-03-25 12:00:00+00:00,2023-03-29 08:00:00+00:00,27647.43,28428.466315214493,-0.1244464256083882,-97.19717769879001,-103.56525553201246,-1.0655171064015547,stop,23
BTCUSDT,-1,2023-04-02 08:00:00+00:00,2023-04-03 08:00:00+00:00,28357.93,28357.93,-0.1906465573875659,-0.0,-9.731415112447637,-0.10091984292482688,stop,6
BTCUSDT,-1,2023-04-04 12:00:00+00:00,2023-04-05 00:00:00+00:00,28030.04,28650.68504021156,-0.15525168402291684,-96.35618767331545,-104.36270845494091,-1.083092959310207,stop,3
BTCUSDT,-1,2023-04-05 12:00:00+00:00,2023-04-10 16:00:00+00:00,28031.09,28652.16587848222,-0.15388452392280366,-95.57396588017365,-103.51039071019503,-1.0830396097612158,stop,31
BTCUSDT,-1,2023-04-17 08:00:00+00:00,2023-04-18 08:00:00+00:00,29570.81,30010.251491941654,-0.21575073246371343,-94.80982376135849,-106.46434449481048,-1.1229252441475586,stop,6
BTCUSDT,-1,2023-04-20 16:00:00+00:00,2023-04-25 20:00:00+00:00,28104.38,28104.38,-0.14579871778969664,-0.0,-7.37564862289391,-0.07844924970017977,stop,31
BTCUSDT,-1,2023-06-26 12:00:00+00:00,2023-06-30 04:00:00+00:00,30419.62,31029.478770188314,-0.15411452953195465,-93.98809744850865,-102.59586578862948,-1.0915836001982762,stop,22
BTCUSDT,-1,2023-07-06 16:00:00+00:00,2023-07-10 20:00:00+00:00,30309.88,30865.70582224806,-0.16777519635495663,-93.25378646682317,-102.57508620575476,-1.0999562601380033,stop,25
BTCUSDT,-1,2023-07-16 16:00:00+00:00,2023-07-20 08:00:00+00:00,30252.93,30252.93,-0.22731572634157063,-0.0,-12.378540162439245,-0.1338242965506857,stop,22
BTCUSDT,-1,2023-10-28 16:00:00+00:00,2023-10-30 12:00:00+00:00,34112.07,34819.673420652194,-0.1306393227689719,-92.44083166301063,-100.62870506149002,-1.088574207427384,stop,11
BTCUSDT,-1,2023-11-05 00:00:00+00:00,2023-11-07 16:00:00+00:00,35277.01,35277.01,-0.14914872172208468,-0.0,-9.470737705818957,-0.10327627566268795,stop,16
BTCUSDT,-1,2023-11-13 20:00:00+00:00,2023-11-15 16:00:00+00:00,36462.93,36462.93,-0.1508148405666235,-0.0,-9.898471754175516,-0.10798733569090557,stop,11
BTCUSDT,-1,2023-12-12 04:00:00+00:00,2023-12-13 12:00:00+00:00,41916.27,41916.27,-0.08483710094306438,-0.0,-6.400898692464133,-0.06986276855320082,stop,8
BTCUSDT,-1,2024-01-05 04:00:00+00:00,2024-01-08 12:00:00+00:00,43777.47,45118.86985181423,-0.06827496662176968,-91.58403010906304,-97.1289109087233,-1.0605441886872322,stop,20
BTCUSDT,-1,2024-01-14 20:00:00+00:00,2024-01-15 12:00:00+00:00,41732.35,42954.47140204695,-0.07436090805587849,-90.87805721073447,-96.62749750806412,-1.063265440237102,stop,4
BTCUSDT,-1,2024-02-18 00:00:00+00:00,2024-02-20 12:00:00+00:00,51479.99,52521.10630413499,-0.08659753559864222,-90.15810620965694,-98.34486328079126,-1.0908044480448218,stop,15
BTCUSDT,-1,2024-02-23 00:00:00+00:00,2024-02-26 12:00:00+00:00,51100.0,52141.5906933651,-0.08588553448742403,-89.45757341678808,-97.51834851109156,-1.0901072406329184,stop,21
BTCUSDT,1,2024-03-14 16:00:00+00:00,2024-03-15 00:00:00+00:00,69415.09,67320.86782430192,0.04238969812781396,-88.77344584041506,-93.91012611700938,-1.0578628015164393,stop,2
BTCUSDT,-1,2024-03-16 20:00:00+00:00,2024-03-17 00:00:00+00:00,65300.63,66538.99,-0.03219040167716854,-39.863305820938685,-43.718756088466264,-0.4964612286703974,structural_invalidation,1
BTCUSDT,-1,2024-03-17 04:00:00+00:00,2024-03-17 08:00:00+00:00,65636.67,66955.49,-0.032248053629569694,-42.52937808774933,-46.41590970591474,-0.5290468039516792,structural_invalidation,1
BTCUSDT,1,2024-03-19 12:00:00+00:00,2024-03-20 04:00:00+00:00,64051.85,61350.26226460878,0.032347547211385885,-87.38973681626862,-90.96189172533224,-1.0408761376244198,stop,4
BTCUSDT,1,2024-03-20 16:00:00+00:00,2024-03-22 12:00:00+00:00,65784.46,62804.32950782741,0.0290931529643588,-86.70139226252724,-89.99030899987862,-1.0379338399479527,stop,11
BTCUSDT,1,2024-03-28 08:00:00+00:00,2024-04-01 12:00:00+00:00,70647.18,68726.4278535703,0.044782252299372174,-86.01560722597493,-91.55551084316666,-1.0644057955975086,stop,25
BTCUSDT,-1,2024-11-01 20:00:00+00:00,2024-11-05 12:00:00+00:00,69496.01,69496.01,-0.05370688658968974,-0.0,-6.718345789510699,-0.07882309759080613,stop,22
BTCUSDT,-1,2024-11-25 12:00:00+00:00,2024-11-27 12:00:00+00:00,96000.56,94895.86440886378,-0.040777043413333026,45.04622007827909,38.08098906933628,0.4468901421701283,stop,12
BTCUSDT,-1,2024-12-02 08:00:00+00:00,2024-12-02 12:00:00+00:00,95128.68,96780.64865327002,-0.05178037088892591,-85.53954956320155,-94.55995775104842,-1.1054530709351242,stop,1
BTCUSDT,-1,2024-12-03 08:00:00+00:00,2024-12-04 08:00:00+00:00,94988.01,96861.97632732039,-0.045267809054695594,-84.83034988006867,-92.72286288835072,-1.0930387888231077,stop,6
BTCUSDT,-1,2024-12-08 00:00:00+00:00,2024-12-11 12:00:00+00:00,99934.82,99934.82,-0.033024477883354775,-0.0,-5.940531455160673,-0.07058948871080237,stop,21
BTCUSDT,-1,2024-12-20 08:00:00+00:00,2024-12-20 12:00:00+00:00,92723.98,96109.03947921138,-0.02485841709967971,-84.14722044146117,-88.44763390422405,-1.0511058290482043,stop,1
BTCUSDT,-1,2025-05-25 00:00:00+00:00,2025-05-26 12:00:00+00:00,108095.75,110282.8541724663,-0.03817095876738176,-83.48386318717951,-91.061147290039,-1.090763457913662,stop,9
BTCUSDT,-1,2025-07-17 08:00:00+00:00,2025-07-17 20:00:00+00:00,117995.0,120122.43582050537,-0.038924344036389766,-82.80904379269026,-91.22528042574996,-1.1016342690072531,stop,3
BTCUSDT,-1,2025-08-18 00:00:00+00:00,2025-08-18 20:00:00+00:00,115319.0,116827.47707173883,-0.054444531208470086,-82.12832700954635,-93.57743800813675,-1.1394051408993098,stop,5
BTCUSDT,-1,2025-10-09 16:00:00+00:00,2025-10-12 20:00:00+00:00,120951.72,114683.77710684843,-0.03594817274565768,225.3210938829301,217.90028386791943,2.6759644542195007,stop,19
BTCUSDT,-1,2025-10-14 00:00:00+00:00,2025-10-19 12:00:00+00:00,113500.0,108374.08295445603,-0.029441037158327386,150.91231420836388,145.16915248249265,1.7476031742059859,stop,33
BTCUSDT,1,2025-11-24 08:00:00+00:00,2025-11-29 16:00:00+00:00,86264.72,90170.68606595146,0.03420491557978638,133.6032395433801,128.05153427499698,1.5217170201370727,stop,32
BTCUSDT,1,2026-02-08 20:00:00+00:00,2026-02-11 04:00:00+00:00,70330.38,67434.80921283446,0.029391438882155892,-85.1049918199322,-88.67260275224815,-1.041920113685745,stop,14
ETHUSDT,-1,2020-09-05 08:00:00+00:00,2020-09-06 12:00:00+00:00,356.01,356.01,-3.1855862623638407,-0.0,-2.0413810174754716,-0.021774730853071696,stop,7
ETHUSDT,1,2020-09-08 20:00:00+00:00,2020-09-13 12:00:00+00:00,337.39,368.61696957373005,3.685367503683372,115.08285890553417,112.63757870378228,1.201632945795402,stop,28
ETHUSDT,1,2020-09-16 04:00:00+00:00,2020-09-20 16:00:00+00:00,365.63,365.63,6.185377197590811,0.0,-4.070807036559231,-0.04304554494160479,stop,27
ETHUSDT,1,2020-09-27 00:00:00+00:00,2020-09-27 12:00:00+00:00,359.42,347.74629641336287,8.096513778306544,-94.51630193307417,-99.58426075755273,-1.053619944081891,stop,3
ETHUSDT,-1,2020-11-27 08:00:00+00:00,2020-11-28 16:00:00+00:00,507.84,542.7078762395693,-2.6892174039401713,-93.76729962188169,-96.39432666075163,-1.0280164518916879,stop,8
ETHUSDT,-1,2020-12-06 12:00:00+00:00,2020-12-09 08:00:00+00:00,594.88,564.4566921634746,-4.235738610079351,128.8651796495003,124.5615758410142,1.338672937556454,stop,17
ETHUSDT,-1,2020-12-10 00:00:00+00:00,2020-12-12 16:00:00+00:00,567.66,567.66,-4.428006455520868,-0.0,-4.524483860173756,-0.04813022829035062,stop,16
ETHUSDT,-1,2020-12-20 12:00:00+00:00,2020-12-22 12:00:00+00:00,654.19,630.3402894168414,-4.0508800766807695,96.61231743591983,92.01613818004967,0.979024180670712,stop,12
ETHUSDT,-1,2021-01-13 08:00:00+00:00,2021-01-14 12:00:00+00:00,1061.6,1188.0069477401696,-0.7492371420112973,-94.70878025521617,-96.3109583296021,-1.0169168905994614,stop,7
ETHUSDT,-1,2021-01-28 16:00:00+00:00,2021-01-29 08:00:00+00:00,1332.24,1426.1500064692436,-1.000913147841819,-93.99576018897622,-96.5651743150618,-1.0273354257779268,stop,4
ETHUSDT,-1,2021-02-08 16:00:00+00:00,2021-02-09 08:00:00+00:00,1695.96,1800.2965685911356,-0.8941183434301455,-93.2892398678919,-96.18666060195692,-1.0310584665302032,stop,4
ETHUSDT,-1,2021-02-10 12:00:00+00:00,2021-02-11 12:00:00+00:00,1714.37,1816.5360173461324,-0.9065347526317648,-92.61704526224885,-95.58120071468568,-1.0320044268745965,stop,6
ETHUSDT,-1,2021-02-16 04:00:00+00:00,2021-02-18 00:00:00+00:00,1797.57,1881.3148282085667,-1.097698804307569,-91.92659779148654,-95.6438084588977,-1.0404367262219663,stop,11
ETHUSDT,-1,2021-02-22 12:00:00+00:00,2021-02-24 04:00:00+00:00,1733.29,1646.4743423865166,-0.7938502673847921,68.91863300965035,66.56593563514802,0.7287945012573105,stop,10
ETHUSDT,-1,2021-04-05 20:00:00+00:00,2021-04-10 00:00:00+00:00,2107.38,2107.38,-1.2222523562732122,-0.0,-4.636350307013476,-0.05047998509578497,stop,25
ETHUSDT,-1,2021-04-19 12:00:00+00:00,2021-04-20 16:00:00+00:00,2095.32,2243.5203552590433,-0.6203690361644582,-91.93891155128287,-94.44417056001618,-1.0272491697635107,stop,7
ETHUSDT,-1,2021-04-25 16:00:00+00:00,2021-04-26 00:00:00+00:00,2268.57,2429.0725866878647,-0.5684649488650493,-91.24009473422507,-93.72561145703088,-1.0272414965158236,stop,2
ETHUSDT,-1,2021-05-15 04:00:00+00:00,2021-05-24 08:00:00+00:00,3907.66,2365.207121693443,-0.301447111245024,464.9679643970842,463.684591659289,5.121424931341988,stop,55
ETHUSDT,-1,2021-06-01 00:00:00+00:00,2021-06-03 04:00:00+00:00,2630.79,2842.2243891321045,-0.44475465839500306,-94.03642951140532,-96.31179607849202,-1.0241966499462927,stop,13
ETHUSDT,-1,2021-11-01 12:00:00+00:00,2021-11-02 12:00:00+00:00,4349.98,4498.757475000235,-0.6272415560266293,-93.31941492086061,-98.39866867071065,-1.054428692616188,stop,6
ETHUSDT,-1,2021-11-13 12:00:00+00:00,2021-11-19 12:00:00+00:00,4680.23,4230.182579520106,-0.6699239580010631,301.49754921605916,296.3965280339285,3.20080999695971,stop,36
ETHUSDT,-1,2021-11-22 00:00:00+00:00,2021-11-23 12:00:00+00:00,4164.99,4323.540435218863,-0.5983630397018997,-94.87072036361839,-99.52740459838333,-1.0490845248873089,stop,9
ETHUSDT,-1,2021-11-26 08:00:00+00:00,2021-11-27 08:00:00+00:00,3985.44,4175.155310713342,-0.4961734117834518,-94.13169298419665,-97.86057488363303,-1.0396134583499141,stop,6
ETHUSDT,1,2022-01-27 12:00:00+00:00,2022-01-27 20:00:00+00:00,2479.84,2318.3607449776605,0.5784168343796369,-93.40231950800379,-95.81608149751177,-1.0258426343395162,stop,2
ETHUSDT,1,2022-05-15 04:00:00+00:00,2022-05-26 08:00:00+00:00,2037.55,1894.2104062634573,0.646612520954769,-92.68517605861823,-94.88985235744121,-1.02378671965222,stop,67
ETHUSDT,-1,2022-06-14 04:00:00+00:00,2022-06-15 20:00:00+00:00,1241.16,1241.16,-0.7354634462178432,-0.0,-1.6430900596339288,-0.017867120290384682,stop,10
ETHUSDT,-1,2023-03-17 12:00:00+00:00,2023-03-17 20:00:00+00:00,1717.41,1783.054318202187,-1.4006907027904074,-91.94738619681833,-96.44289988775529,-1.048892240191734,stop,2
ETHUSDT,-1,2023-03-27 16:00:00+00:00,2023-03-28 08:00:00+00:00,1704.58,1753.7792456192842,-1.854213322996968,-91.22589670867713,-97.07928222575825,-1.0641636391448521,stop,4
ETHUSDT,-1,2023-04-08 16:00:00+00:00,2023-04-10 16:00:00+00:00,1854.01,1886.2586882516614,-2.806262772591394,-90.49829330554284,-100.02630087091472,-1.1052838370465525,stop,12
ETHUSDT,1,2023-05-31 08:00:00+00:00,2023-06-05 04:00:00+00:00,1865.19,1865.19,2.905418640362954,0.0,-9.75448402887344,-0.10868619008392472,stop,29
ETHUSDT,1,2023-10-15 16:00:00+00:00,2023-10-17 16:00:00+00:00,1560.41,1564.3302348082427,4.847851197061102,19.00471500789968,5.354162645354455,0.05972992002252228,stop,12
